rate,loc,group,stage
29.4,8,1,1
1.6,8,1,1
5.6,8,1,1
14,8,1,1
10.2,8,1,1
24.25,8,1,1
4,8,1,1
2.4,8,1,1
19.7777777777778,8,1,1
28,8,1,1
15.25,8,1,1
2.5,8,1,1
6.4,8,1,1
2,8,1,1
10.4,8,1,1
3.2,8,1,1
8.4,8,1,1
6,8,1,1
15.6,8,1,1
0.8,8,1,1
3,8,1,1
10,8,1,1
15.5555555555556,8,1,1
14,8,1,1
8.66666666666667,8,1,1
8.88888888888889,8,1,1
1.55555555555556,8,1,1
17.6,8,1,1
8.6,8,1,1
22.8,8,1,1
6.2,8,1,1
34.8,8,1,1
9.8,8,1,1
19,8,1,1
11.2,8,1,1
11.2,8,1,1
14.4,8,1,1
24.4,8,1,1
2.8,8,1,1
45.8,8,1,1
22,8,1,1
32.4,8,1,1
10.4,8,1,1
6.2,8,1,1
22.3333333333333,8,1,1
29.6666666666667,8,1,1
18.3333333333333,8,1,1
4.66666666666667,8,1,1
34.3333333333333,8,1,1
32.5,8,1,1
17.25,8,1,1
38,8,1,1
7.8,8,1,1
4.6,8,1,1
18.4,8,1,1
20.8,8,1,1
13.4,8,1,1
5.6,8,1,1
16,8,1,1
12,8,1,1
7,8,1,1
5,8,1,1
2,8,1,1
27,8,1,1
5.8,8,1,1
19.8,8,1,1
4.2,8,1,1
1.2,8,1,1
3.8,8,1,1
18.4,8,1,1
11.6,8,1,1
12.4,8,1,1
4.8,8,1,1
56.4,8,1,1
9.4,8,1,1
35.6,8,1,1
32,8,1,1
0,8,1,1
2.6,8,1,1
6.2,8,1,1
10.8,8,1,1
33,8,1,1
13.1428571428571,8,1,1
14,8,1,1
9,8,1,1
12.25,8,1,1
27.5,8,1,1
15.6,8,1,1
7.6,8,1,1
7.2,8,1,1
20,8,1,1
3.77777777777778,8,1,1
9.55555555555556,8,1,1
4.44444444444444,8,1,1
10.4444444444444,8,1,1
4.88888888888889,8,1,1
20.8,8,1,1
12.2,8,1,1
16.6,8,1,1
13.4,8,1,1
34.2,8,1,1
7.6,8,1,1
21.8,8,1,1
7,8,1,1
7.2,8,1,1
10.2,8,1,1
16,8,1,1
10.8,8,1,1
4.4,8,1,1
8.2,8,1,1
7,8,1,1
8.5,8,1,1
10,8,1,1
16.75,8,1,1
23.2,8,1,1
19.6,8,1,1
21,8,1,1
11.8,8,1,1
7.6,8,1,1
15.4,8,1,1
52.6666666666667,8,1,1
9.33333333333333,8,1,1
4.8,8,1,1
18,8,1,1
3,8,1,1
9.8,8,1,1
4.6,8,1,1
0.8,8,1,1
28.8,8,1,1
43,8,1,1
7.6,8,1,1
22.8,8,1,1
37.8,1,1,2
28.6,1,1,2
5.6,1,1,2
11.6,1,1,2
21.75,1,1,2
16.25,1,1,2
11.4285714285714,1,1,2
13.4545454545455,1,1,2
14.5454545454545,1,1,2
18,1,1,2
38.8,1,1,2
15.4,1,1,2
8,1,1,2
34.5454545454545,1,1,2
20.3636363636364,1,1,2
16,1,1,2
9,1,1,2
25.8,1,1,2
11.2,1,1,2
16.4,1,1,2
16.2,1,1,2
22.9090909090909,1,1,2
6.90909090909091,1,1,2
11.6,1,1,2
12,1,1,2
12,1,1,2
10.2,1,1,2
20.5454545454545,1,1,2
8,1,1,2
8.4,1,1,2
19.4,1,1,2
30.4,1,1,2
2.2,1,1,2
26.2,1,1,2
14.6,1,1,2
23.4,1,1,2
4.6,1,1,2
22.8,1,1,2
7.8,1,1,2
27.6,1,1,2
37.5,1,1,2
28,1,1,2
33.8,1,1,2
6.2,1,1,2
7.4,1,1,2
17.6,1,1,2
7.6,1,1,2
4.4,1,1,2
25.8,1,1,2
7.6,1,1,2
13,1,1,2
10.8,1,1,2
21.8,1,1,2
2.4,1,1,2
15,1,1,2
18.2,1,1,2
70.4,1,1,2
4.6,1,1,2
32.2,1,1,2
15.8,1,1,2
19.8181818181818,1,1,2
10,1,1,2
4.18181818181818,1,1,2
8.75,1,1,2
9.8,1,1,2
38.75,1,1,2
40,1,1,2
18.2,1,1,2
10.2,1,1,2
15.4,1,1,2
2.8,1,1,2
18.6,1,1,2
6.2,1,1,2
11.6,1,1,2
47.75,1,1,2
6.75,1,1,2
19.8,1,1,2
11.0909090909091,1,1,2
6,1,1,2
4.8,1,1,2
5.6,1,1,2
14.4,1,1,2
9.4,1,1,2
12.4,1,1,2
42.4,1,1,2
21.6,1,1,2
9,1,1,2
3.6,1,1,2
6.2,1,1,2
11.4545454545455,1,1,2
14,1,1,2
12,1,1,2
23,1,1,2
22.8888888888889,1,1,2
35.1111111111111,1,1,2
17.6,1,1,2
25.6,1,1,2
50,1,1,2
6.4,1,1,2
16,1,1,2
31.7777777777778,1,1,2
4.66666666666667,1,1,2
24.8,1,1,2
16.8,1,1,2
8.85714285714286,1,1,2
17.1428571428571,1,1,2
31.4285714285714,1,1,2
16.2857142857143,1,1,2
5.42857142857143,1,1,2
15.1428571428571,1,1,2
3.6,1,1,2
12.2857142857143,1,1,2
18.5,1,1,2
43,1,1,2
12.75,1,1,2
23.4285714285714,1,1,2
34.25,1,1,2
48,1,1,2
71.25,1,1,2
36,1,1,2
30.5,1,1,2
50,1,1,2
20.2,1,1,2
23.8,1,1,2
36,1,1,2
12,1,1,2
30.6,2,1,2
23.4,2,1,2
2.8,2,1,2
6.4,2,1,2
13.4285714285714,2,1,2
7.14285714285714,2,1,2
7.71428571428571,2,1,2
6.4,2,1,2
6.6,2,1,2
15.0909090909091,2,1,2
22,2,1,2
13.6363636363636,2,1,2
3,2,1,2
32.6,2,1,2
19.4,2,1,2
12.8,2,1,2
3.4,2,1,2
19.6,2,1,2
6.8,2,1,2
15.6,2,1,2
14.8,2,1,2
22.6,2,1,2
4.6,2,1,2
8.4,2,1,2
8.18181818181818,2,1,2
10.3636363636364,2,1,2
4.4,2,1,2
12,2,1,2
6,2,1,2
6.18181818181818,2,1,2
19.2,2,1,2
9.6,2,1,2
1,2,1,2
22.4,2,1,2
8.4,2,1,2
13.8,2,1,2
0.8,2,1,2
18,2,1,2
7.63636363636364,2,1,2
25.6,2,1,2
23.5,2,1,2
19.75,2,1,2
29.8,2,1,2
2.2,2,1,2
6.2,2,1,2
9.8,2,1,2
5.8,2,1,2
2.2,2,1,2
19.8,2,1,2
7.2,2,1,2
12.2,2,1,2
6.2,2,1,2
19.8,2,1,2
1,2,1,2
5.6,2,1,2
6.6,2,1,2
67.8,2,1,2
4.6,2,1,2
10,2,1,2
5.4,2,1,2
14.7272727272727,2,1,2
5.8,2,1,2
2.54545454545455,2,1,2
3.5,2,1,2
1.4,2,1,2
25.25,2,1,2
14.25,2,1,2
9,2,1,2
2.2,2,1,2
11.0909090909091,2,1,2
2.2,2,1,2
12.6,2,1,2
5.2,2,1,2
7,2,1,2
20.5,2,1,2
4.75,2,1,2
18,2,1,2
4.6,2,1,2
5.6,2,1,2
4.6,2,1,2
4,2,1,2
7.63636363636364,2,1,2
4.8,2,1,2
4.6,2,1,2
20,2,1,2
14.4,2,1,2
3.2,2,1,2
3.4,2,1,2
4.8,2,1,2
10.2,2,1,2
10.4,2,1,2
9.6,2,1,2
20.2,2,1,2
14.2222222222222,2,1,2
30.2222222222222,2,1,2
14.8,2,1,2
12,2,1,2
39.2,2,1,2
0.8,2,1,2
10,2,1,2
29.3333333333333,2,1,2
1,2,1,2
11.3333333333333,2,1,2
11.5555555555556,2,1,2
6.28571428571429,2,1,2
10.8571428571429,2,1,2
20,2,1,2
13.7142857142857,2,1,2
4.85714285714286,2,1,2
10.8571428571429,2,1,2
2.44444444444444,2,1,2
8.2,2,1,2
5,2,1,2
34.5,2,1,2
7.75,2,1,2
13.7142857142857,2,1,2
33,2,1,2
40.5,2,1,2
46.75,2,1,2
35.75,2,1,2
26.5714285714286,2,1,2
50,2,1,2
15,2,1,2
15.8,2,1,2
30,2,1,2
8,2,1,2
20,3,1,2
21,3,1,2
4,3,1,2
9.8,3,1,2
14,3,1,2
6.85714285714286,3,1,2
7.42857142857143,3,1,2
3.4,3,1,2
4.4,3,1,2
9.6,3,1,2
20.2,3,1,2
11.4,3,1,2
3.4,3,1,2
14.6,3,1,2
7.4,3,1,2
12,3,1,2
3.6,3,1,2
3.2,3,1,2
5,3,1,2
11.6,3,1,2
13.8,3,1,2
7.8,3,1,2
0.4,3,1,2
11.4,3,1,2
7.6,3,1,2
6.2,3,1,2
5.2,3,1,2
8.8,3,1,2
3.2,3,1,2
6.2,3,1,2
16.3636363636364,3,1,2
4.90909090909091,3,1,2
1.4,3,1,2
16.6,3,1,2
6.2,3,1,2
10.6,3,1,2
1.6,3,1,2
17,3,1,2
4.4,3,1,2
26.5454545454545,3,1,2
20.75,3,1,2
18.5,3,1,2
17.4,3,1,2
1.8,3,1,2
2.4,3,1,2
6,3,1,2
1.6,3,1,2
0.2,3,1,2
8,3,1,2
7.4,3,1,2
6.6,3,1,2
0.6,3,1,2
9.4,3,1,2
0.8,3,1,2
6.8,3,1,2
0.4,3,1,2
24.6,3,1,2
1,3,1,2
6.4,3,1,2
2.6,3,1,2
7.8,3,1,2
2,3,1,2
1,3,1,2
1.75,3,1,2
6,3,1,2
22.75,3,1,2
19,3,1,2
6,3,1,2
3.6,3,1,2
11.4,3,1,2
2.6,3,1,2
7.6,3,1,2
3,3,1,2
4.8,3,1,2
7.75,3,1,2
1,3,1,2
10.2,3,1,2
2,3,1,2
3.8,3,1,2
3.6,3,1,2
4.54545454545455,3,1,2
11.8,3,1,2
7,3,1,2
2.4,3,1,2
11.8,3,1,2
4.8,3,1,2
5.2,3,1,2
3.6,3,1,2
3.6,3,1,2
3.6,3,1,2
4.8,3,1,2
4.54545454545455,3,1,2
16.1818181818182,3,1,2
5.33333333333333,3,1,2
14.8888888888889,3,1,2
11.6,3,1,2
10.4,3,1,2
8.8,3,1,2
2,3,1,2
8,3,1,2
21.75,3,1,2
0.25,3,1,2
17.6,3,1,2
12.6,3,1,2
4.85714285714286,3,1,2
6.85714285714286,3,1,2
12.2857142857143,3,1,2
12.8571428571429,3,1,2
4.57142857142857,3,1,2
10.2857142857143,3,1,2
2,3,1,2
8.4,3,1,2
4.57142857142857,3,1,2
38.5,3,1,2
5.42857142857143,3,1,2
4.75,3,1,2
23.5,3,1,2
28,3,1,2
52.75,3,1,2
24,3,1,2
20.8571428571429,3,1,2
42,3,1,2
16.2,3,1,2
14.4,3,1,2
36,3,1,2
7,3,1,2
27.8,4,1,2
23.6,4,1,2
3.4,4,1,2
6.8,4,1,2
14.5,4,1,2
6.75,4,1,2
4.57142857142857,4,1,2
8.2,4,1,2
10.2,4,1,2
10,4,1,2
33,4,1,2
11,4,1,2
1.2,4,1,2
12,4,1,2
4.8,4,1,2
7,4,1,2
3.63636363636364,4,1,2
1.4,4,1,2
3.2,4,1,2
7.8,4,1,2
13.2,4,1,2
10.5454545454545,4,1,2
1.09090909090909,4,1,2
9.63636363636364,4,1,2
9.6,4,1,2
10,4,1,2
4.4,4,1,2
8.8,4,1,2
1.6,4,1,2
3.4,4,1,2
8.8,4,1,2
8.4,4,1,2
0.4,4,1,2
10,4,1,2
2.8,4,1,2
6.2,4,1,2
0.8,4,1,2
16,4,1,2
3.4,4,1,2
20.8,4,1,2
18.25,4,1,2
18.25,4,1,2
14.8,4,1,2
0.8,4,1,2
3.8,4,1,2
4.8,4,1,2
0.6,4,1,2
0,4,1,2
9.8,4,1,2
2.2,4,1,2
9.4,4,1,2
1.6,4,1,2
4.6,4,1,2
0.6,4,1,2
9.6,4,1,2
0,4,1,2
23.4,4,1,2
0.4,4,1,2
5.6,4,1,2
2.8,4,1,2
9.4,4,1,2
6.36363636363636,4,1,2
1.4,4,1,2
1.25,4,1,2
8,4,1,2
21.75,4,1,2
11,4,1,2
4.2,4,1,2
1.8,4,1,2
13.4,4,1,2
1.4,4,1,2
6.6,4,1,2
1.4,4,1,2
4.90909090909091,4,1,2
6.75,4,1,2
3,4,1,2
1.4,4,1,2
3.4,4,1,2
2.6,4,1,2
2.4,4,1,2
5.4,4,1,2
10.2,4,1,2
6.4,4,1,2
10.4,4,1,2
9.6,4,1,2
8.6,4,1,2
1.6,4,1,2
3.4,4,1,2
3,4,1,2
6.4,4,1,2
4.2,4,1,2
3.8,4,1,2
11.6,4,1,2
3.11111111111111,4,1,2
12.2222222222222,4,1,2
11.5,4,1,2
12,4,1,2
14.8,4,1,2
2,4,1,2
9.2,4,1,2
18.5,4,1,2
0,4,1,2
13.4,4,1,2
14.4,4,1,2
2.57142857142857,4,1,2
11.7142857142857,4,1,2
24,4,1,2
8.57142857142857,4,1,2
1.71428571428571,4,1,2
8.66666666666667,4,1,2
1.6,4,1,2
7.8,4,1,2
5.42857142857143,4,1,2
41.25,4,1,2
10,4,1,2
3.25,4,1,2
26.5714285714286,4,1,2
20,4,1,2
39.75,4,1,2
27,4,1,2
21.75,4,1,2
38.2222222222222,4,1,2
13.4,4,1,2
17.8,4,1,2
25.6,4,1,2
3,4,1,2
21.2,5,1,2
22.4,5,1,2
3.2,5,1,2
8,5,1,2
11.25,5,1,2
10.5,5,1,2
6.57142857142857,5,1,2
7.4,5,1,2
10,5,1,2
7.6,5,1,2
25.0909090909091,5,1,2
10.4,5,1,2
2.54545454545455,5,1,2
8,5,1,2
4.2,5,1,2
3,5,1,2
4.8,5,1,2
1.4,5,1,2
3.4,5,1,2
10.2,5,1,2
8.2,5,1,2
9.6,5,1,2
2.2,5,1,2
7,5,1,2
11.8181818181818,5,1,2
9.2,5,1,2
8.72727272727273,5,1,2
10.2,5,1,2
2.8,5,1,2
4.4,5,1,2
4,5,1,2
7.8,5,1,2
0.6,5,1,2
10.6,5,1,2
3.8,5,1,2
8,5,1,2
1.6,5,1,2
13,5,1,2
2.8,5,1,2
14.4,5,1,2
26.75,5,1,2
14,5,1,2
22.6,5,1,2
2.8,5,1,2
5.6,5,1,2
11,5,1,2
5.2,5,1,2
0.2,5,1,2
8.4,5,1,2
5.2,5,1,2
10.2,5,1,2
0.8,5,1,2
5.2,5,1,2
0.4,5,1,2
7.4,5,1,2
1.2,5,1,2
31,5,1,2
0.4,5,1,2
11.4,5,1,2
3.2,5,1,2
4.4,5,1,2
9.09090909090909,5,1,2
0.4,5,1,2
3,5,1,2
6.8,5,1,2
17.75,5,1,2
10,5,1,2
5.2,5,1,2
2,5,1,2
14,5,1,2
0.4,5,1,2
9.63636363636364,5,1,2
1.81818181818182,5,1,2
4.6,5,1,2
7.25,5,1,2
2,5,1,2
6,5,1,2
0.8,5,1,2
3.8,5,1,2
1.8,5,1,2
4.6,5,1,2
10.4,5,1,2
7.6,5,1,2
11,5,1,2
23,5,1,2
13.6,5,1,2
7.6,5,1,2
3.2,5,1,2
1.2,5,1,2
3,5,1,2
4.6,5,1,2
3,5,1,2
8.4,5,1,2
4,5,1,2
13.1111111111111,5,1,2
8.4,5,1,2
8.4,5,1,2
27.6,5,1,2
1.5,5,1,2
8.8,5,1,2
20.4444444444444,5,1,2
0.222222222222222,5,1,2
10,5,1,2
6.4,5,1,2
4.57142857142857,5,1,2
8.66666666666667,5,1,2
13.3333333333333,5,1,2
11.7142857142857,5,1,2
3.42857142857143,5,1,2
8,5,1,2
1,5,1,2
9.2,5,1,2
3,5,1,2
34.75,5,1,2
8,5,1,2
4.75,5,1,2
22.5714285714286,5,1,2
26,5,1,2
44,5,1,2
22.25,5,1,2
9.75,5,1,2
37.5555555555556,5,1,2
10.6,5,1,2
22.8,5,1,2
25.2,5,1,2
6.4,5,1,2
18,6,1,2
22.8,6,1,2
3.4,6,1,2
7,6,1,2
16,6,1,2
8.75,6,1,2
5.42857142857143,6,1,2
10.5454545454545,6,1,2
11.4545454545455,6,1,2
15.8,6,1,2
21,6,1,2
13.4,6,1,2
1.6,6,1,2
14,6,1,2
5.81818181818182,6,1,2
6,6,1,2
7.2,6,1,2
5.63636363636364,6,1,2
2.6,6,1,2
7,6,1,2
10.4,6,1,2
12.2,6,1,2
1.8,6,1,2
4.8,6,1,2
10.8,6,1,2
4.72727272727273,6,1,2
5.6,6,1,2
16.4,6,1,2
5.6,6,1,2
5,6,1,2
7.6,6,1,2
9,6,1,2
1.09090909090909,6,1,2
12.8,6,1,2
7.2,6,1,2
4,6,1,2
1,6,1,2
15.4,6,1,2
4.4,6,1,2
17.4,6,1,2
23.5,6,1,2
20.75,6,1,2
23.2,6,1,2
1.8,6,1,2
2.4,6,1,2
8.2,6,1,2
2.2,6,1,2
1,6,1,2
10.4,6,1,2
4.8,6,1,2
5.6,6,1,2
0.8,6,1,2
10.1818181818182,6,1,2
0,6,1,2
7,6,1,2
0.6,6,1,2
35,6,1,2
0.8,6,1,2
11.4,6,1,2
5,6,1,2
10.6,6,1,2
4.4,6,1,2
1,6,1,2
1,6,1,2
4.2,6,1,2
29.25,6,1,2
16.25,6,1,2
9.4,6,1,2
4.8,6,1,2
11.8,6,1,2
1.6,6,1,2
12.2,6,1,2
1.4,6,1,2
7.8,6,1,2
8.25,6,1,2
2,6,1,2
0.6,6,1,2
0.4,6,1,2
2,6,1,2
3.4,6,1,2
3.2,6,1,2
5.4,6,1,2
7,6,1,2
4,6,1,2
18.4,6,1,2
14.2,6,1,2
3.6,6,1,2
1.8,6,1,2
2.4,6,1,2
3.2,6,1,2
6.4,6,1,2
1.2,6,1,2
10.6,6,1,2
4,6,1,2
16,6,1,2
10.4,6,1,2
6.8,6,1,2
22.5,6,1,2
2.8,6,1,2
6.8,6,1,2
19.3333333333333,6,1,2
0.666666666666667,6,1,2
5.4,6,1,2
6.4,6,1,2
1,6,1,2
6,6,1,2
7.33333333333333,6,1,2
9.66666666666667,6,1,2
1,6,1,2
9,6,1,2
2,6,1,2
8.4,6,1,2
5.75,6,1,2
28.8571428571429,6,1,2
9,6,1,2
10.25,6,1,2
19,6,1,2
29,6,1,2
40.75,6,1,2
19.5,6,1,2
12.5,6,1,2
42.8,6,1,2
15.4,6,1,2
15.2,6,1,2
21.3333333333333,6,1,2
1.6,6,1,2
21,7,1,2
21,7,1,2
2.6,7,1,2
7,7,1,2
14.5,7,1,2
7,7,1,2
4.85714285714286,7,1,2
6.8,7,1,2
7.2,7,1,2
14.3636363636364,7,1,2
37,7,1,2
12,7,1,2
3,7,1,2
11.2,7,1,2
3.8,7,1,2
9.27272727272727,7,1,2
8,7,1,2
3.6,7,1,2
2.8,7,1,2
9.2,7,1,2
12.2,7,1,2
13.8,7,1,2
2.8,7,1,2
9.81818181818182,7,1,2
10.5454545454545,7,1,2
4,7,1,2
3.8,7,1,2
19,7,1,2
2.8,7,1,2
5,7,1,2
10.2,7,1,2
19.2,7,1,2
1.4,7,1,2
12.2,7,1,2
3.6,7,1,2
5,7,1,2
0.8,7,1,2
18.4,7,1,2
3.6,7,1,2
19,7,1,2
31.5,7,1,2
20,7,1,2
8.8,7,1,2
1.4,7,1,2
2.6,7,1,2
4.4,7,1,2
3.8,7,1,2
2.4,7,1,2
13.6,7,1,2
3.2,7,1,2
7.8,7,1,2
0.727272727272727,7,1,2
10.2,7,1,2
1.2,7,1,2
9.8,7,1,2
0.6,7,1,2
40,7,1,2
1.4,7,1,2
24.2,7,1,2
7.4,7,1,2
7.8,7,1,2
1.4,7,1,2
0.4,7,1,2
3,7,1,2
6.54545454545455,7,1,2
32.25,7,1,2
11.75,7,1,2
10,7,1,2
3.2,7,1,2
12,7,1,2
1.63636363636364,7,1,2
15.2,7,1,2
5.2,7,1,2
9,7,1,2
6.25,7,1,2
2,7,1,2
2,7,1,2
6,7,1,2
1.45454545454545,7,1,2
3.6,7,1,2
2.4,7,1,2
4,7,1,2
8.6,7,1,2
9.6,7,1,2
16,7,1,2
10.8,7,1,2
4.2,7,1,2
1.4,7,1,2
3,7,1,2
6,7,1,2
8.8,7,1,2
2,7,1,2
10.4,7,1,2
8.66666666666667,7,1,2
26,7,1,2
12.8,7,1,2
6,7,1,2
41.6,7,1,2
4.4,7,1,2
10,7,1,2
20.4444444444444,7,1,2
3.11111111111111,7,1,2
4.8,7,1,2
3.2,7,1,2
1.33333333333333,7,1,2
12.6666666666667,7,1,2
26.3333333333333,7,1,2
6.66666666666667,7,1,2
1.33333333333333,7,1,2
13.4285714285714,7,1,2
3.4,7,1,2
10.8,7,1,2
4.5,7,1,2
34,7,1,2
7.75,7,1,2
9.5,7,1,2
15,7,1,2
35,7,1,2
42,7,1,2
23.75,7,1,2
12,7,1,2
41.5,7,1,2
13,7,1,2
15,7,1,2
33.6,7,1,2
7.2,7,1,2
30.6,8,1,2
25,8,1,2
3.2,8,1,2
8.8,8,1,2
18.25,8,1,2
12,8,1,2
8,8,1,2
13.4,8,1,2
13.2,8,1,2
9.2,8,1,2
29.0909090909091,8,1,2
9.4,8,1,2
7.27272727272727,8,1,2
17.6,8,1,2
5.6,8,1,2
7.2,8,1,2
4.8,8,1,2
13.4,8,1,2
7,8,1,2
9.6,8,1,2
10.4,8,1,2
21.4,8,1,2
5.2,8,1,2
7.2,8,1,2
11.2,8,1,2
5.2,8,1,2
4.6,8,1,2
20.4,8,1,2
4.8,8,1,2
5.4,8,1,2
16.6,8,1,2
22.8,8,1,2
1.6,8,1,2
20.8,8,1,2
5.2,8,1,2
19.4,8,1,2
2.6,8,1,2
18.6,8,1,2
5.6,8,1,2
24,8,1,2
30.4444444444444,8,1,2
23.1111111111111,8,1,2
24.2,8,1,2
1,8,1,2
2.6,8,1,2
7.4,8,1,2
1.8,8,1,2
0.727272727272727,8,1,2
14.5454545454545,8,1,2
5.4,8,1,2
6.4,8,1,2
3.4,8,1,2
15.2,8,1,2
1.63636363636364,8,1,2
10.4,8,1,2
13.6,8,1,2
50.2,8,1,2
3,8,1,2
24.4,8,1,2
13.2,8,1,2
4.6,8,1,2
3.6,8,1,2
1.2,8,1,2
5.5,8,1,2
9,8,1,2
32,8,1,2
18.25,8,1,2
13,8,1,2
6.6,8,1,2
15.4,8,1,2
2.6,8,1,2
17.6,8,1,2
5,8,1,2
10.8,8,1,2
4,8,1,2
6,8,1,2
9.8,8,1,2
9,8,1,2
2.2,8,1,2
3.09090909090909,8,1,2
2.6,8,1,2
7,8,1,2
6.8,8,1,2
11,8,1,2
29.4,8,1,2
17.8,8,1,2
6,8,1,2
1.8,8,1,2
4.4,8,1,2
5,8,1,2
6.2,8,1,2
9,8,1,2
15,8,1,2
10.2222222222222,8,1,2
27.1111111111111,8,1,2
14,8,1,2
11.6,8,1,2
42.8,8,1,2
4.8,8,1,2
14.4,8,1,2
25.7777777777778,8,1,2
1.55555555555556,8,1,2
6,8,1,2
6.22222222222222,8,1,2
8.33333333333333,8,1,2
14.5714285714286,8,1,2
30.5714285714286,8,1,2
10.6666666666667,8,1,2
3,8,1,2
11.1428571428571,8,1,2
3,8,1,2
6.88888888888889,8,1,2
10.75,8,1,2
28.5,8,1,2
9.5,8,1,2
13,8,1,2
24.75,8,1,2
35.75,8,1,2
57.4285714285714,8,1,2
16.5714285714286,8,1,2
20.5,8,1,2
39.3333333333333,8,1,2
18.4,8,1,2
17,8,1,2
26,8,1,2
12,8,1,2
13,1,2,1
12.75,1,2,1
13,1,2,1
72,1,2,1
15.5,1,2,1
59,1,2,1
23.4285714285714,1,2,1
54.2857142857143,1,2,1
14.2857142857143,1,2,1
16.5714285714286,1,2,1
32.2857142857143,1,2,1
9.8,1,2,1
37.8,1,2,1
21.8,1,2,1
11.4,1,2,1
42.6666666666667,1,2,1
20.3333333333333,1,2,1
22,1,2,1
7.6,1,2,1
17.6666666666667,1,2,1
22,1,2,1
23.5,1,2,1
28.75,1,2,1
44.25,1,2,1
67,1,2,1
6.6,1,2,1
13.8,1,2,1
26.6,1,2,1
7,1,2,1
33.6,1,2,1
26.4,1,2,1
5.25,1,2,1
7,1,2,1
18.5,1,2,1
19,1,2,1
10.2,1,2,1
27.6,1,2,1
6.25,1,2,1
12.75,1,2,1
30.6666666666667,1,2,1
13.5555555555556,1,2,1
7.55555555555556,1,2,1
43.1111111111111,1,2,1
12.6666666666667,2,2,1
7.25,2,2,1
5,2,2,1
68.75,2,2,1
12.25,2,2,1
54.5,2,2,1
4.28571428571429,2,2,1
43.4285714285714,2,2,1
7.42857142857143,2,2,1
10.5714285714286,2,2,1
28,2,2,1
9,2,2,1
18.6,2,2,1
20.6,2,2,1
11.4,2,2,1
10.6666666666667,2,2,1
17.6666666666667,2,2,1
17.6666666666667,2,2,1
6.8,2,2,1
12.3333333333333,2,2,1
9.42857142857143,2,2,1
6.75,2,2,1
4,2,2,1
29.5,2,2,1
38.75,2,2,1
0.4,2,2,1
6.8,2,2,1
23.4,2,2,1
4.6,2,2,1
17.6,2,2,1
13.4,2,2,1
3.5,2,2,1
5,2,2,1
12.75,2,2,1
7,2,2,1
4.2,2,2,1
9.4,2,2,1
3.75,2,2,1
3,2,2,1
19.7777777777778,2,2,1
12,2,2,1
6.88888888888889,2,2,1
32.8888888888889,2,2,1
11.7142857142857,3,2,1
4.5,3,2,1
8.25,3,2,1
62,3,2,1
11,3,2,1
52,3,2,1
7.42857142857143,3,2,1
33.7142857142857,3,2,1
8.85714285714286,3,2,1
9.42857142857143,3,2,1
15.7142857142857,3,2,1
5,3,2,1
31,3,2,1
11.2,3,2,1
4.8,3,2,1
11.6666666666667,3,2,1
13.3333333333333,3,2,1
